Year,Month,Day,Dayth,Hour,Minute,Second,ghi,dni,dif,sza,NO2,press,albedo,ang_alpha,ang_beta,aod550,aod700,broadbandaod,ozone,wv,Tem,Tdpt,aerosol_scattering,TL2R,TL2D,TL2I,TL2Gu,TL2M,TL2Gr
2015,1,19,19,19,56,0,NA,NA,NA,NA,1.04103379737898e-17,981.944,0.16808,0.72091,0.13059,0.20095,0.168882,NA,0.27231,3.87986,20.8234,10.0842,0.19427,4.60913,NA,4.31008,NA,NA,3.87718
2015,1,19,19,19,58,0,NA,NA,NA,NA,1.04099203564409e-17,981.9416,0.16817,0.72077,0.13114,0.201775,0.169581,NA,0.27235,3.88498,20.842,10.1111,0.1951,4.61855,NA,4.31715,NA,NA,3.88557
2015,1,19,19,19,59,0,NA,NA,NA,NA,1.04097114043522e-17,981.9411,0.16819,0.72074,0.13141,0.202194,0.169934,NA,0.27237,3.88764,20.8512,10.1248,0.19552,4.62328,NA,4.32074,NA,NA,3.88979
2015,1,19,19,20,1,0,NA,NA,NA,NA,1.04092932139339e-17,981.9412,0.16818,0.72074,0.13198,0.203073,0.170673,NA,0.27241,3.89322,20.8697,10.1526,0.1964,4.63314,NA,4.32828,NA,NA,3.89859
2015,1,19,19,20,2,0,NA,NA,NA,NA,1.04090839759024e-17,981.9424,0.16814,0.72075,0.13232,0.203594,0.17111,NA,0.27243,3.89625,20.8795,10.1668,0.19692,4.63893,NA,4.33272,NA,NA,3.90376
2015,1,19,19,20,4,0,NA,NA,NA,NA,1.04086652147826e-17,981.9469,0.16795,0.72083,0.13311,0.204824,0.172141,NA,0.27247,3.90283,20.9003,10.1954,0.19815,4.65249,NA,4.34314,NA,NA,3.91586
2015,1,19,19,20,5,0,NA,NA,NA,NA,1.04084556919924e-17,981.9503,0.16782,0.72088,0.13357,0.205529,0.172732,NA,0.27249,3.90637,20.9113,10.2098,0.19885,4.66024,NA,4.34909,NA,NA,3.92277
2015,1,19,19,20,7,0,NA,NA,NA,NA,1.0408036362539e-17,981.959,0.16747,0.72102,0.13459,0.207114,0.174057,NA,0.27253,3.91392,20.9343,10.2391,0.20043,4.67756,NA,4.36242,NA,NA,3.93823
2015,1,19,19,20,9,0,NA,NA,NA,NA,1.04076166555122e-17,981.9705,0.16702,0.72121,0.13575,0.208918,0.175566,NA,0.27257,3.92208,20.9586,10.2688,0.20223,4.6972,NA,4.37755,NA,NA,3.95577
2015,1,19,19,20,10,0,NA,NA,NA,NA,1.04074066607551e-17,981.9772,0.16675,0.72131,0.13637,0.209899,0.176386,NA,0.27259,3.92638,20.9712,10.2838,0.20321,4.70786,NA,4.38577,NA,NA,3.96528
2015,1,19,19,20,12,0,NA,NA,NA,NA,1.04069863893413e-17,981.9924,0.16617,0.72156,0.13773,0.212011,0.17815,NA,0.27263,3.93537,20.9972,10.3142,0.20531,4.73074,NA,4.40342,NA,NA,3.98572
2015,1,19,19,20,13,0,NA,NA,NA,NA,1.04067761129828e-17,982.0008,0.16584,0.7217,0.13845,0.213138,0.179091,NA,0.27265,3.94007,21.0106,10.3295,0.20643,4.74294,NA,4.41283,NA,NA,3.99661
2015,1,19,19,20,15,0,NA,NA,NA,NA,1.04063552795499e-17,982.0195,0.16513,0.722,0.13997,0.215527,0.181085,NA,0.27268,3.94982,21.0379,10.3604,0.20881,4.76875,NA,4.43275,NA,NA,4.01967
2015,1,19,19,20,16,0,NA,NA,NA,NA,1.04061447227739e-17,982.0296,0.16476,0.72216,0.14078,0.216786,0.182136,NA,0.2727,3.95487,21.0519,10.3761,0.21006,4.78233,NA,4.44324,NA,NA,4.0318
2015,1,19,19,20,18,0,NA,NA,NA,NA,1.040572332969e-17,982.0515,0.16395,0.72252,0.14246,0.219425,0.184337,NA,0.27274,3.96531,21.0803,10.4076,0.21268,4.81075,NA,4.46521,NA,NA,4.05721
2015,1,19,19,20,19,0,NA,NA,NA,NA,1.04055124936805e-17,982.0631,0.16352,0.72271,0.14334,0.220802,0.185486,NA,0.27276,3.97068,21.0947,10.4235,0.21405,4.82556,NA,4.47666,NA,NA,4.07045
2015,1,19,19,20,21,0,NA,NA,NA,NA,1.04050905433135e-17,982.0879,0.16263,0.72311,0.14516,0.223662,0.18787,NA,0.2728,3.98171,21.1238,10.4556,0.21689,4.85629,NA,4.50044,NA,NA,4.09794
2015,1,19,19,20,22,0,NA,NA,NA,NA,1.04048794292544e-17,982.1009,0.16217,0.72332,0.1461,0.225142,0.189103,NA,0.27282,3.98736,21.1384,10.4718,0.21837,4.87217,NA,4.51274,NA,NA,4.11215
2015,1,19,19,20,23,0,NA,NA,NA,NA,1.04046682227399e-17,982.1143,0.1617,0.72354,0.14706,0.226653,0.190363,NA,0.27283,3.99309,21.1532,10.4881,0.21987,4.88838,NA,4.52529,NA,NA,4.12665
2015,1,19,19,20,24,0,61.47405,312.24,33.51,1.481117,1.04044569239723e-17,982.1282,0.16122,0.72377,0.14804,0.228194,0.191646,0.149816,0.27285,3.9989,21.1679,10.5044,0.2214,4.9049,5.16273,4.53808,5.85759,5.2797,4.14144
2015,1,19,19,20,26,0,46.22313,145.46,32.23,1.474448,1.04040340500622e-17,982.1571,0.16023,0.72424,0.15005,0.231359,0.194282,0.153566,0.27289,4.01074,21.1975,10.5374,0.22454,4.93878,5.21192,4.56435,5.85188,5.317,4.17178
2015,1,19,19,20,27,0,49.2718,165.71,32.78,1.471109,1.04038224752183e-17,982.1721,0.15973,0.72449,0.15108,0.23298,0.195631,0.155429,0.2729,4.01677,21.2122,10.5541,0.22615,4.95611,5.23699,4.57779,5.8514,5.33607,4.1873
2015,1,19,19,20,29,0,49.89702,160.37,32.87,1.464422,1.04033990503397e-17,982.203,0.1587,0.725,0.15318,0.236289,0.198386,0.159133,0.27294,4.02899,21.2416,10.5876,0.22944,4.99148,5.28797,4.60523,5.85456,5.37495,4.21899
2015,1,19,19,20,30,0,45.31757,114.04,32.83,1.461075,1.04031872006035e-17,982.219,0.15819,0.72526,0.15425,0.237975,0.199789,0.160976,0.27295,4.03518,21.2562,10.6045,0.23112,5.00947,5.31385,4.6192,5.85798,5.39469,4.23512
2015,1,19,19,20,32,0,53.33292,161.78,34.54,1.45437,1.04027632271242e-17,982.2518,0.15715,0.7258,0.15642,0.2414,0.202638,0.164641,0.27299,4.0477,21.2852,10.6385,0.23452,5.04601,5.36627,4.64758,5.868,5.43464,4.26788
2015,1,19,19,20,33,0,55.72351,167.9,35.66,1.451013,1.04025511036798e-17,982.2686,0.15663,0.72608,0.15752,0.243137,0.204082,0.166464,0.273,4.05403,21.2995,10.6556,0.23625,5.06451,5.39277,4.66197,5.87443,5.4548,4.28448
2015,1,19,19,20,35,0,71.69663,256.14,39.38,1.444291,1.04021265839679e-17,982.3029,0.15559,0.72664,0.15974,0.24665,0.207003,0.17009,0.27303,4.06677,21.3276,10.6901,0.23974,5.10192,5.44626,4.69106,5.88975,5.49536,4.31805
2015,1,19,19,20,36,0,86.79224,356.45,40.63,1.440926,1.04019141879991e-17,982.3204,0.15508,0.72693,0.16086,0.248424,0.208477,0.171893,0.27304,4.07318,21.3414,10.7074,0.2415,5.12078,5.47321,4.70574,5.8985,5.51572,4.33498
2015,1,19,19,20,38,0,84.52551,335.1,38.89,1.434187,1.04014891244225e-17,982.356,0.15406,0.72752,0.16312,0.251996,0.211444,0.175477,0.27307,4.08606,21.3684,10.7423,0.24505,5.15874,5.52741,4.7353,5.91786,5.55645,4.36907
2015,1,19,19,20,40,0,52.81279,116.14,36.22,1.427437,1.0401063699585e-17,982.3922,0.15307,0.72813,0.16539,0.255591,0.21443,0.179029,0.2731,4.09898,21.3945,10.7776,0.24863,5.1969,5.58189,4.76505,5.93935,5.59706,4.40337
2015,1,19,19,20,41,0,48.52081,84.54,36.16,1.424058,1.04008508520401e-17,982.4105,0.15258,0.72843,0.16652,0.257394,0.215927,0.180792,0.27311,4.10545,21.4071,10.7953,0.25042,5.21601,5.60918,4.77996,5.95076,5.61727,4.42056
2015,1,19,19,20,43,0,46.8453,61.25,37.48,1.417291,1.04004248872844e-17,982.4475,0.15164,0.72905,0.16879,0.261001,0.21892,0.184289,0.27313,4.11838,21.4315,10.8309,0.254,5.25423,5.66376,4.80979,5.97469,5.65737,4.45493
2015,1,19,19,20,44,0,50.85339,78.23,38.63,1.413904,1.04002117703724e-17,982.4661,0.15118,0.72936,0.16993,0.262802,0.220414,0.186022,0.27314,4.12483,21.4432,10.8488,0.2558,5.27329,5.69101,4.82469,5.98712,5.67722,4.47209
2015,1,19,19,20,46,0,78.55693,230.55,40.99,1.407122,1.03997852680666e-17,982.5035,0.1503,0.72999,0.17218,0.266392,0.223391,0.189453,0.27316,4.13768,21.4657,10.8848,0.25936,5.31125,5.74533,4.85436,6.01271,5.71643,4.50627
2015,1,19,19,20,47,0,62.86363,133.22,40.71,1.403727,1.03995718829716e-17,982.5223,0.14988,0.73031,0.1733,0.268178,0.224871,0.191149,0.27317,4.14407,21.4763,10.9029,0.26114,5.33012,5.77237,4.86912,6.0258,5.73574,4.52326
2015,1,19,19,20,49,0,53.04336,65.34,41.74,1.396929,1.03991448454836e-17,982.5598,0.14909,0.73095,0.17553,0.271722,0.227808,0.194502,0.27319,4.15676,21.4964,10.9393,0.26467,5.36752,5.82608,4.89841,6.0524,5.77369,4.55697
2015,1,19,19,20,50,0,50.96391,47.94,42.51,1.393526,1.03989311933895e-17,982.5786,0.14872,0.73126,0.17663,0.273477,0.229262,0.196156,0.27319,4.16305,21.5058,10.9576,0.26641,5.38603,5.85272,4.91292,6.06583,5.79229,4.57367
2015,1,19,19,20,52,0,57.38915,66.7,45.18,1.386713,1.03985036230872e-17,982.6161,0.14803,0.7319,0.1788,0.276946,0.232135,0.199415,0.27321,4.1755,21.5233,10.9943,0.26986,5.42259,5.90547,4.94159,6.09283,5.82863,4.60664
2015,1,19,19,20,54,0,65.20187,85.86,48.91,1.37989,1.03980756988909e-17,982.6533,0.14742,0.73254,0.18093,0.280351,0.234952,0.202605,0.27322,4.18774,21.5388,11.0313,0.27325,5.45841,5.95737,4.96971,6.1198,5.86371,4.63898
2015,1,19,19,20,55,0,96.67515,232.34,51.81,1.376474,1.03978616044294e-17,982.6717,0.14715,0.73286,0.18197,0.282024,0.236336,0.204171,0.27322,4.19377,21.5458,11.0498,0.27492,5.476,5.98295,4.98354,6.1332,5.88074,4.65487
2015,1,19,19,20,57,0,105.84918,251.19,55.66,1.369637,1.03974331513655e-17,982.7083,0.14667,0.73349,0.18402,0.285306,0.23905,0.207241,0.27323,4.20564,21.5582,11.0871,0.27819,5.51047,6.03328,5.01066,6.15971,5.91366,4.68602
2015,1,19,19,20,58,0,143.93704,418.97,58.82,1.366214,1.03972187930621e-17,982.7264,0.14647,0.7338,0.18502,0.286912,0.240377,0.208743,0.27323,4.21147,21.5635,11.1058,0.27978,5.52731,6.05799,5.02392,6.17276,5.92952,4.70125
2015,1,19,19,21,0,0,179.13246,551.66,63.36,1.359363,1.03967898134985e-17,982.7621,0.14614,0.73443,0.18697,0.290043,0.242964,0.211678,0.27323,4.22288,21.5724,11.1433,0.2829,5.56013,6.10641,5.04979,6.19836,5.95996,4.73095
2015,1,19,19,21,1,0,198.28513,622.92,65.47,1.355933,1.03965751925373e-17,982.7804,0.14601,0.73474,0.18794,0.291594,0.244245,0.213127,0.27323,4.22854,21.5761,11.1623,0.28445,5.57637,6.13041,5.0626,6.21117,5.97489,4.74564
2015,1,19,19,21,3,0,207.98571,628.81,69.7,1.349067,1.03961456888419e-17,982.8208,0.14575,0.73538,0.18991,0.294769,0.246866,0.216058,0.27323,4.24006,21.5832,11.2008,0.28761,5.60958,6.17933,5.08882,6.23802,6.00556,4.77572
2015,1,19,19,21,4,0,214.44489,634.06,72.88,1.345631,1.03959308064068e-17,982.8427,0.14562,0.73571,0.19092,0.296392,0.248205,0.217539,0.27322,4.24592,21.5866,11.2204,0.28923,5.62653,6.20421,5.10221,6.25201,6.02126,4.79108
2015,1,19,19,21,6,0,229.76801,643.43,81.8,1.338752,1.03955007809477e-17,982.8898,0.14536,0.73639,0.19297,0.2997,0.250934,0.22053,0.27322,4.25782,21.5929,11.2603,0.29253,5.66106,6.25474,5.12949,6.281,6.05333,4.82237
2015,1,19,19,21,7,0,238.61728,648.12,87.4,1.335309,1.03952856382227e-17,982.9148,0.14524,0.73674,0.19401,0.301383,0.252323,0.222039,0.27322,4.26385,21.596,11.2805,0.29421,5.67862,6.28035,5.14337,6.29597,6.06966,4.83829
2015,1,19,19,21,8,0,247.7764,653.27,93.17,1.331864,1.03950704089614e-17,982.9408,0.14512,0.7371,0.19507,0.303085,0.253726,0.223556,0.27321,4.26993,21.5989,11.3009,0.2959,5.69634,6.30618,5.1574,6.31122,6.08616,4.85437
2015,1,19,19,21,9,0,257.00116,659.01,98.83,1.328417,1.03948550933677e-17,982.9677,0.145,0.73746,0.19613,0.304804,0.255142,0.22508,0.27321,4.27606,21.6017,11.3214,0.29762,5.71423,6.33221,5.17156,6.32673,6.10281,4.8706
2015,1,19,19,21,11,0,273.99337,667,109.44,1.321516,1.03944242035642e-17,983.0239,0.14476,0.7382,0.19829,0.308287,0.258012,0.228148,0.2732,4.28843,21.6071,11.3631,0.30109,5.75045,6.38481,5.20026,6.35848,6.1365,4.90348
2015,1,19,19,21,12,0,282.09498,671.64,114.15,1.318062,1.03942086296538e-17,983.0531,0.14465,0.73858,0.19937,0.310049,0.259463,0.22969,0.2732,4.29468,21.6096,11.3841,0.30284,5.76875,6.41135,5.21477,6.37468,6.1535,4.9201
2015,1,19,19,21,14,0,296.07656,676.43,122.41,1.311149,1.03937772244012e-17,983.1135,0.14442,0.73936,0.20157,0.31361,0.262393,0.232788,0.27319,4.30725,21.6144,11.4267,0.30639,5.80567,6.46483,5.24408,6.40763,6.18775,4.95365
2015,1,19,19,21,15,0,302.05755,678.43,125.61,1.307689,1.03935613933582e-17,983.1445,0.14431,0.73975,0.20268,0.315405,0.263871,0.234342,0.27318,4.31358,21.6167,11.4482,0.30818,5.82427,6.49174,5.25886,6.42435,6.20497,4.97056
2015,1,19,19,21,17,0,313.79405,690.89,129.49,1.300763,1.03931294750242e-17,983.2081,0.1441,0.74056,0.2049,0.319022,0.266844,0.237458,0.27317,4.32629,21.6211,11.4915,0.31179,5.86166,6.54583,5.28861,6.45818,6.23949,5.00458
2015,1,19,19,21,18,0,318.2443,695.05,130.51,1.297297,1.03929133880325e-17,983.2405,0.14399,0.74098,0.20602,0.320841,0.268339,0.239018,0.27316,4.33266,21.6232,11.5133,0.3136,5.88044,6.57297,5.30357,6.47526,6.25677,5.02167
2015,1,19,19,21,20,0,318.54814,683.87,129.27,1.29036,1.03924809589852e-17,983.3063,0.14379,0.74182,0.20826,0.324493,0.271338,0.242138,0.27315,4.34545,21.6273,11.5573,0.31725,5.91809,6.6274,5.3336,6.50967,6.29129,5.05596
2015,1,19,19,21,21,0,282.90331,563.97,124.93,1.286888,1.03922646172289e-17,983.3396,0.14369,0.74225,0.20938,0.326324,0.272841,0.243697,0.27314,4.35184,21.6292,11.5794,0.31907,5.93693,6.65465,5.34866,6.52696,6.30849,5.07313
2015,1,19,19,21,23,0,247.52813,445.99,119.63,1.279939,1.03918316798361e-17,983.4068,0.14349,0.74313,0.21162,0.329991,0.275848,0.246809,0.27312,4.36463,21.6329,11.6239,0.32273,5.9746,6.70914,5.37879,6.56166,6.34273,5.10748
2015,1,19,19,21,25,0,296.11542,609.77,117.19,1.272982,1.0391398404862e-17,983.4742,0.14331,0.74404,0.21386,0.333656,0.278851,0.249908,0.2731,4.37738,21.6365,11.6687,0.32639,6.01216,6.76353,5.4089,6.59639,6.37663,5.14175
2015,1,19,19,21,26,0,254.82444,479.06,112.66,1.269501,1.03911816411289e-17,983.5079,0.14322,0.74449,0.21497,0.335485,0.280348,0.251451,0.27309,4.38374,21.6382,11.6911,0.32821,6.03086,6.79064,5.42392,6.61373,6.39342,5.15883
2015,1,19,19,21,28,0,274.66356,543.71,109.7,1.262534,1.0390747861756e-17,983.575,0.14304,0.74543,0.21718,0.339129,0.28333,0.254518,0.27307,4.39639,21.6416,11.7362,0.33185,6.06806,6.84464,5.45385,6.64829,6.42661,5.19282
2015,1,19,19,21,29,0,201.79606,320.21,103.58,1.259047,1.03905308464155e-17,983.6083,0.14296,0.7459,0.21828,0.340943,0.284812,0.256041,0.27306,4.40268,21.6433,11.7588,0.33366,6.08653,6.8715,5.46874,6.66548,6.44298,5.20971
2015,1,19,19,21,31,0,223.14871,393.89,99.72,1.252069,1.03900965650117e-17,983.6741,0.14279,0.74687,0.22046,0.344546,0.287755,0.259063,0.27304,4.41516,21.6466,11.804,0.33725,6.12315,6.92484,5.49833,6.69962,6.47521,5.24321
2015,1,19,19,21,32,0,286.18033,588.18,99.92,1.248577,1.03898792992479e-17,983.7066,0.14271,0.74736,0.22154,0.346334,0.289214,0.260561,0.27303,4.42135,21.6482,11.8266,0.33904,6.14128,6.95131,5.513,6.71653,6.49104,5.2598
2015,1,19,19,21,34,0,332.24102,726.34,97.42,1.241588,1.03894445181811e-17,983.7701,0.14255,0.74836,0.22367,0.349875,0.292101,0.263523,0.27301,4.4336,21.6515,11.8718,0.34257,6.17709,7.00373,5.54207,6.74998,6.52207,5.29261
2015,1,19,19,21,35,0,308.54796,658.78,93.39,1.238092,1.03892270031778e-17,983.8012,0.14248,0.74887,0.22472,0.351626,0.293527,0.264986,0.273,4.43966,21.6531,11.8944,0.34432,6.19476,7.02966,5.55644,6.76649,6.53724,5.30881
2015,1,19,19,21,37,0,321.23902,696.47,89.17,1.231093,1.03887917248162e-17,983.8616,0.14233,0.7499,0.22679,0.355085,0.296341,0.267874,0.27298,4.45162,21.6565,11.9395,0.34778,6.22954,7.08089,5.58482,6.79901,6.56683,5.34072
2015,1,19,19,21,39,0,343.6434,751.59,88.25,1.224088,1.038835611624e-17,983.9193,0.1422,0.75095,0.22882,0.358476,0.299095,0.270704,0.27295,4.46334,21.6599,11.9845,0.35116,6.26352,7.13118,5.61266,6.83079,6.59534,5.37192
2015,1,19,19,21,40,0,348.05611,758.08,87.96,1.220583,1.03881381884687e-17,983.947,0.14213,0.75148,0.22981,0.360144,0.300448,0.272096,0.27294,4.46911,21.6616,12.0069,0.35283,6.28018,7.15594,5.62634,6.84636,6.60916,5.38722
2015,1,19,19,21,42,0,314.12495,655.73,84.83,1.213568,1.03877020865442e-17,983.9999,0.142,0.75256,0.23175,0.363418,0.3031,0.274827,0.27292,4.48042,21.6652,12.0515,0.3561,6.31276,7.20459,5.6532,6.87681,6.63586,5.41718
2015,1,19,19,21,43,0,311.33116,645.28,83.57,1.210058,1.03874839126907e-17,984.0249,0.14194,0.75311,0.23269,0.365022,0.304397,0.276165,0.27291,4.48597,21.667,12.0738,0.3577,6.32866,7.22846,5.66636,6.89167,6.64872,5.43181
2015,1,19,19,21,45,0,365.73041,780.33,85.18,1.203034,1.03870473197859e-17,984.072,0.14182,0.75422,0.23454,0.368157,0.30693,0.278783,0.27288,4.49682,21.6709,12.1179,0.36084,6.35963,7.27521,5.69209,6.92058,6.67339,5.46032
2015,1,19,19,21,46,0,369.72117,783.62,85.42,1.19952,1.03868289010342e-17,984.0939,0.14177,0.75479,0.23543,0.369686,0.308163,0.280061,0.27287,4.50212,21.6729,12.1399,0.36237,6.37467,7.29806,5.70464,6.93461,6.68518,5.47418
2015,1,19,19,21,48,0,379.67895,789.71,88,1.192487,1.03863918195168e-17,984.1343,0.14166,0.75593,0.23716,0.372661,0.310557,0.28255,0.27284,4.51243,21.677,12.1835,0.36535,6.4038,7.34264,5.72907,6.96174,6.70762,5.50105
2015,1,19,19,21,49,0,385.27312,791.25,90.44,1.188969,1.03861731570509e-17,984.1526,0.14161,0.75651,0.238,0.374106,0.311718,0.283759,0.27283,4.51745,21.6792,12.2051,0.36679,6.41787,7.36435,5.74092,6.97483,6.71825,5.51403
2015,1,19,19,21,51,0,399.5015,795.3,97.97,1.181928,1.03857355892891e-17,984.1852,0.14151,0.75768,0.23961,0.376901,0.313958,0.286104,0.27281,4.52716,21.6837,12.2479,0.36959,6.44495,7.4065,5.76387,6.99998,6.73824,5.53904
2015,1,19,19,21,52,0,407.84104,798.2,102.61,1.178405,1.03855166842929e-17,984.1995,0.14147,0.75827,0.24038,0.378249,0.315037,0.287238,0.27279,4.53186,21.6861,12.2692,0.37094,6.45793,7.42692,5.77495,7.01202,6.74759,5.55105
2015,1,19,19,21,53,0,416.49542,800.63,107.73,1.174881,1.03852976986797e-17,984.2122,0.14142,0.75886,0.24113,0.379564,0.316086,0.288345,0.27278,4.53645,21.6886,12.2902,0.37226,6.47054,7.44689,5.78575,7.02369,6.7565,5.5627
2015,1,19,19,21,54,0,425.50388,803.32,113.09,1.171355,1.03850786326545e-17,984.2234,0.14138,0.75946,0.24186,0.380843,0.317105,0.289425,0.27277,4.54092,21.6912,12.3111,0.37354,6.48274,7.46639,5.79626,7.03497,6.76495,5.574
2015,1,19,19,21,56,0,444.11572,811.03,123.44,1.1643,1.03846402597473e-17,984.2411,0.1413,0.76068,0.24324,0.383291,0.31905,0.291497,0.27274,4.54949,21.6965,12.3525,0.376,6.50592,7.50391,5.81639,7.05632,6.78043,5.59547
2015,1,19,19,21,57,0,452.72306,813.84,128.3,1.160771,1.03844209531651e-17,984.2474,0.14126,0.7613,0.24389,0.384458,0.319974,0.292488,0.27273,4.55359,21.6994,12.3729,0.37717,6.51687,7.52191,5.82599,7.06638,6.78745,5.60562
2015,1,19,19,21,59,0,422.3018,710.99,134.28,1.153709,1.03839821003279e-17,984.2548,0.14119,0.76254,0.24511,0.38667,0.321718,0.294375,0.2727,4.5614,21.7054,12.4131,0.37939,6.53742,7.5563,5.84419,7.08518,6.79997,5.6247
2015,1,19,19,22,0,0,385.39468,614.2,134.6,1.150175,1.03837625543728e-17,984.2557,0.14116,0.76317,0.24568,0.387713,0.322537,0.29527,0.27269,4.5651,21.7085,12.433,0.38044,6.54701,7.57267,5.85279,7.0939,6.80545,5.6336
2015,1,19,19,22,2,0,346.34309,504.31,137.17,1.143105,1.03833232239736e-17,984.2553,0.1411,0.76453,0.24678,0.389768,0.32414,0.297021,0.27266,4.5724,21.7151,12.4724,0.3825,6.56557,7.6047,5.86972,7.11081,6.81577,5.65087
2015,1,19,19,22,3,0,392.39908,600.4,141.44,1.139569,1.03831034398294e-17,984.2548,0.14107,0.76528,0.24732,0.390803,0.324942,0.297893,0.27265,4.57608,21.7186,12.492,0.38355,6.57474,7.6206,5.87825,7.11919,6.82082,5.65941
2015,1,19,19,22,5,0,437.01015,684.37,146.56,1.132491,1.03826636342362e-17,984.2532,0.14102,0.76691,0.2484,0.392884,0.326544,0.299624,0.27261,4.58348,21.7258,12.5312,0.38564,6.59288,7.65212,5.8954,7.13579,6.83069,5.67632
2015,1,19,19,22,6,0,479.64752,769.25,150.71,1.128951,1.0382443613087e-17,984.2521,0.14099,0.76779,0.24893,0.393929,0.327343,0.300484,0.2726,4.5872,21.7295,12.5507,0.38669,6.60182,7.66775,5.90401,7.144,6.83551,5.68468
2015,1,19,19,22,8,0,502.90899,790.48,159.84,1.121867,1.03820033346677e-17,984.2494,0.14094,0.76965,0.24997,0.396023,0.328935,0.302191,0.27255,4.59466,21.7373,12.5897,0.3888,6.61945,7.69869,5.92127,7.16022,6.84487,5.70116
2015,1,19,19,22,10,0,541.88957,831.38,175.77,1.114779,1.03815627423464e-17,984.246,0.14089,0.77166,0.25099,0.398117,0.330515,0.303876,0.27251,4.60212,21.7454,12.6285,0.39091,6.6367,7.72919,5.93853,7.17613,6.85385,5.71732
2015,1,19,19,22,11,0,426.63408,554.64,180.62,1.111234,1.038134232882e-17,984.244,0.14086,0.7727,0.25149,0.399162,0.331299,0.304711,0.27249,4.60585,21.7496,12.6478,0.39196,6.64518,7.74427,5.94714,7.18396,6.85819,5.72527
2015,1,19,19,22,13,0,574.47516,827.1,202.36,1.104139,1.03809012676192e-17,984.2396,0.14082,0.77488,0.25248,0.401245,0.332853,0.306361,0.27244,4.61328,21.7583,12.6864,0.39406,6.66181,7.77405,5.96432,7.19936,6.86655,5.74089
2015,1,19,19,22,14,0,496.75618,639.65,206.95,1.10059,1.0380680620245e-17,984.2371,0.1408,0.77601,0.25296,0.402281,0.333622,0.307175,0.27241,4.61698,21.7627,12.7056,0.39511,6.66997,7.78874,5.97286,7.20691,6.87056,5.74856
2015,1,19,19,22,16,0,412.85339,434.52,213.24,1.09349,1.03802390925327e-17,984.2317,0.14075,0.77832,0.2539,0.404339,0.335141,0.308783,0.27236,4.62432,21.7719,12.7438,0.39718,6.68592,7.81772,5.98982,7.22171,6.87824,5.76358
2015,1,19,19,22,17,0,474.76389,556.09,217.55,1.089938,1.03800182124947e-17,984.2287,0.14073,0.77951,0.25436,0.405359,0.335891,0.309576,0.27234,4.62797,21.7766,12.7629,0.39821,6.69372,7.832,5.99823,7.22895,6.88189,5.77093
2015,1,19,19,22,19,0,442.33343,485.75,214.6,1.082832,1.03795762206388e-17,984.2223,0.14069,0.78192,0.25526,0.407378,0.337367,0.311135,0.27228,4.63518,21.7862,12.8009,0.40025,6.70893,7.8601,6.01488,7.24309,6.88882,5.78529
2015,1,19,19,22,20,0,455.81891,518.32,211.19,1.079278,1.03793551091211e-17,984.2189,0.14067,0.78315,0.2557,0.408375,0.338093,0.311902,0.27225,4.63874,21.7911,12.8198,0.40125,6.71634,7.87392,6.0231,7.24999,6.8921,5.7923
2015,1,19,19,22,22,0,391.16882,404.6,197.68,1.072167,1.03789126554895e-17,984.2117,0.14064,0.78563,0.25655,0.410341,0.339517,0.313407,0.2722,4.64577,21.8012,12.8575,0.40323,6.73076,7.90108,6.03931,7.26341,6.89824,5.80594
2015,1,19,19,22,24,0,346.52461,338.8,182.39,1.065052,1.0378469895323e-17,984.2039,0.1406,0.78813,0.25736,0.412264,0.340902,0.314872,0.27214,4.65264,21.8116,12.895,0.40517,6.74461,7.92757,6.05516,7.27631,6.90383,5.81908
2015,1,19,19,22,25,0,304.84334,268.81,173.78,1.061493,1.03782484006367e-17,984.1998,0.14059,0.78939,0.25776,0.413207,0.341579,0.315589,0.27211,4.65602,21.8169,12.9137,0.40613,6.75132,7.94056,6.06294,7.28256,6.90641,5.82545
2015,1,19,19,22,27,0,233.1241,145.46,161.3,1.054374,1.03778051826411e-17,984.1912,0.14055,0.79189,0.25852,0.415053,0.342897,0.31699,0.27205,4.66262,21.8277,12.9508,0.40799,6.76429,7.96601,6.07817,7.29463,6.91114,5.83778
2015,1,19,19,22,28,0,286.73053,256.65,159.21,1.050813,1.03775834596322e-17,984.1867,0.14053,0.79314,0.25889,0.415954,0.343539,0.317673,0.27202,4.66585,21.8332,12.9693,0.4089,6.77055,7.97846,6.0856,7.30046,6.91328,5.84373
2015,1,19,19,22,30,0,462.41106,613.18,153.96,1.043689,1.03771397861756e-17,984.1774,0.1405,0.79562,0.2596,0.41771,0.344783,0.319002,0.27197,4.67213,21.8444,13.0062,0.41067,6.78259,8.0028,6.10008,7.31165,6.9171,5.85521
2015,1,19,19,22,31,0,509.67658,711.24,149.71,1.040126,1.03769178360281e-17,984.1726,0.14049,0.79684,0.25994,0.418562,0.345385,0.319648,0.27194,4.67519,21.8501,13.0245,0.41153,6.78836,8.01468,6.10712,7.31702,6.91878,5.86073
2015,1,19,19,22,33,0,566.34473,826.37,143.04,1.032998,1.03764737094784e-17,984.1626,0.14046,0.79924,0.26059,0.420214,0.346546,0.320901,0.27188,4.6811,21.8617,13.061,0.4132,6.79943,8.03785,6.12074,7.32729,6.92166,5.8713
